ESCS,PVxSCIE,REGION
-0.7881,361.6435,Asia
1.1252,497.9898999999999,Americas
0.7697,515.4877999999999,Oceania
-0.7856,387.3798000000001,Asia
-1.7949,399.09800000000007,Europe
-0.7314,268.7533,Europe
0.9718,555.0988,Europe
-0.2705,527.6295,Otro
-1.6148,415.154,Europe
-1.8433,401.2581,Europe
-0.6269,550.3353,Europe
-0.3355,330.6938,Americas
-0.5691,352.9799,Americas
-0.201,431.3732,Otro
-0.3324,324.7433,Europe
-1.0718,487.4348,Europe
0.3226,586.4190000000001,Asia
-1.1639,347.3289,Europe
0.8762,400.0406,Europe
-0.6029,539.7827000000001,Americas
0.8599,512.097,Otro
0.2417,349.5428,Asia
-3.5235,328.9596,Americas
0.1786,435.8343999999999,Europe
-3.2153,377.7705,Americas
0.9953,575.6243,Asia
-2.5171,355.5005,Europe
0.9097,682.3762999999999,Asia
0.0112,581.6158,Europe
-0.7194,444.11320000000006,Oceania
-1.4015,419.0635,Americas
1.0817,566.4516,Europe
-0.9752,330.659,Asia
-0.3013,349.1768,Europe
-0.2251,485.6206,Asia
-1.9497,375.3489,Americas
-0.3761,425.7121,Asia
-0.0861,373.4468,Americas
0.06,574.6463,Europe
1.3003,493.8280000000001,Americas
-0.6623374553762673,502.9058,Asia
-1.0718,405.4344,Europe
-2.1967,421.4699,Africa
-0.6908,497.7138000000001,Americas
-0.7478,301.1317,Americas
0.0292,434.3098999999999,Asia
-0.9945,428.7211,Europe
0.6402,559.7344999999999,Asia
0.9273,635.1614000000001,Europe
0.1855,583.3602,Otro
-0.9615,490.0984,Asia
-2.4139,327.7165,Europe
-1.2381,364.4798,Europe
0.0087,298.21670000000006,Americas
0.5462,422.3192,Americas
-0.6056,493.4295000000001,Oceania
-0.4946,392.8992,Europe
0.4129,547.6206,Americas
-1.8461,447.54140000000007,Americas
-0.2153,494.9441,Europe
-0.3609,489.98370000000006,Americas
-1.0251,481.2668,Europe
0.5569,453.2612,Asia
-1.9244,355.6768,Asia
-1.0472,410.91550000000007,Asia
0.6536,453.1223,Americas
-0.3133,414.5962,Asia
0.3704,342.1737,Asia
-1.4975343055823835,319.5648,Americas
-0.6743,397.75020000000006,Europe
0.9471,514.6644,Americas
-1.0484,411.9266,Europe
1.3316,575.0687999999999,Europe
0.2129,485.1496,Europe
0.9861,750.2750000000001,Europe
0.9309,448.9896,Europe
-2.0064,278.0366,Otro
0.7058,479.1397,Americas
-0.3471,458.5290000000001,Europe
-0.7219,466.2524,Asia
-0.0606,508.1528,Oceania
-1.3866,303.51900000000006,Asia
0.8354,633.1791,Asia
-2.1155,430.2375,Americas
-1.8243,391.6575,Europe
-2.493,446.9779,Otro
-0.5866,348.0532,Asia
0.9856,408.31840000000005,Europe
-0.8778,403.3061,Asia
0.7773,446.114,Europe
-0.9644,545.5149,Europe
-1.792,488.6084000000001,Americas
-1.2606,442.7604,Americas
-2.1981,304.2555,Europe
1.14,339.07070000000004,Asia
1.0394,580.6467,Europe
1.1468,662.1476,Asia
-0.8195,423.4286,Europe
0.7619,618.5604,Asia
0.9571,701.6454000000001,Americas
-0.0675,455.1394,Europe
-1.6546,313.58270000000005,Europe
-2.7592,289.5948,Americas
0.9408,546.5631000000001,Europe
0.6405,452.8445,Asia
-0.6935,484.5045999999999,Asia
-0.1656,530.441,Europe
-1.1026,405.9311,Asia
-0.8091,473.2704,Americas
-1.6979,465.682,Americas
-0.4666,307.26030000000003,Europe
-0.3677,422.06410000000005,Americas
0.7984,329.5413,Europe
-1.9414,346.5223,Asia
-1.0062,339.4098,Asia
0.4376,459.0975,Europe
1.0006,599.9673,Europe
0.9217,376.6858,Europe
0.02354851254722072,433.1813,Europe
1.3878,463.0715,Asia
0.5983,662.6749000000001,Asia
-1.0171,365.6509,Europe
-1.8347,389.905,Americas
0.0964,304.0314,Americas
0.8205,484.7153,Europe
-0.2819,342.1454,Asia
1.3066,585.0484,Europe
1.0375,448.4964,Europe
1.3171,624.9551,Europe
-1.5806,331.81359999999995,Europe
1.0055,345.32060000000007,Americas
-0.219,479.9282,Europe
0.1475,263.1119,Europe
-1.5784,321.461,Europe
0.7578,471.872,Asia
-2.1533,467.8582,Otro
-0.747,475.33150000000006,Europe
-1.8338,339.92390000000006,Americas
0.071,526.1778000000002,Asia
-0.9479,519.5037,Europe
-1.3756,509.9196,Americas
-1.6392,559.5382,Asia
1.2098,348.1869,Asia
1.7479,640.3161000000001,Americas
0.8885,408.9595000000001,Europe
-0.1275,479.14130000000006,Oceania
1.1351,306.6457,Asia
-2.1798,351.1676,Asia
0.4327,431.2468,Europe
-0.4805,507.4606,Europe
0.7742,469.6591,Europe
-0.6332,616.8226000000001,Europe
1.1815,595.8390999999999,Europe
1.3924,530.4379,Europe
-1.6737,422.3898,Europe
-0.341,423.2278,Europe
1.0487,674.6589,Asia
-0.066,486.6701,Europe
-0.5784,418.2616,Europe
-2.5379,393.5031,Asia
0.159,384.9961,Asia
-0.5323,427.7362,Asia
0.7785,458.7621,Europe
-1.401,522.7056,Asia
-3.8393,281.4219,Africa
-1.3008,429.328,Europe
0.4618,467.6402999999999,Europe
-1.9066,369.4608,Otro
-0.346,454.1933,Americas
-1.3399,352.814,Otro
0.1039,456.9901,Asia
-0.7247,582.7677000000001,Europe
-1.1369,381.8028000000001,Asia
-1.877,266.9855,Americas
-0.6384,288.3719,Asia
0.6239,424.8885,Americas
0.0715,596.7940000000001,Asia
-0.9147,307.30090000000007,Europe
-1.3276,468.08449999999993,Asia
-1.9387,369.262,Asia
-1.428,490.3401,Americas
0.3339245045802954,498.5659,Americas
-0.1965,428.0537000000001,Oceania
-1.2607,397.0303,Asia
-1.927,494.2644,Americas
-0.778,520.2993,Americas
-2.0518,393.3666,Asia
0.2704,455.1403,Asia
-0.8202,545.4879000000001,Asia
-1.4481847402841466,353.9326,Asia
-1.8866,397.3638,Europe
-0.7534,462.9376,Europe
0.5254416747181965,420.27010000000007,Europe
0.4768,628.9798,Europe
1.0244,469.1492,Europe
0.8815,412.8802,Europe
0.5606,363.1097,Europe
0.3374,476.1888,Asia
-0.8606,509.2881,Asia
-2.5146,271.78110000000004,Europe
0.5798,481.9396,Europe
-2.5307,519.3239,Asia
-1.0389,313.99210000000005,Asia
-0.9742,432.0911,Asia
1.1617,377.7185,Europe
0.1259,613.53,Americas
-1.3307,321.65290000000005,Americas
-0.1275,454.9536,Europe
0.02354851254722072,390.36,Europe
-0.7051,621.5142000000001,Europe
-0.3549,451.8899,Americas
-0.0305,610.4671000000001,Europe
0.4959,359.68500000000006,Asia
1.0881,656.1761,Europe
1.0556,441.41550000000007,Asia
0.7219,435.5473,Europe
0.943,455.596,Otro
-2.1015,421.2346,Asia
-0.3696,411.3201,Europe
0.385,541.368,Europe
0.2017,520.2897,Americas
-1.0212,339.2551,Asia
-0.7166,597.4248,Asia
1.013,378.0451,Europe
-1.2751,267.6635,Americas
1.07,529.7982,Europe
0.1996,406.6675,Americas
0.6377,566.6927000000001,Oceania
-2.437,362.9317,Europe
-0.7127,318.4275,Americas
-2.0525,357.2578,Asia
-0.1651,244.021,Americas
0.5286,374.4187,Oceania
-0.4486,402.4759,Otro
-1.8213,392.8216000000001,Americas
-0.3595,525.1277000000001,Europe
0.2171,463.7667,Otro
-0.3517,392.59170000000006,Americas
-2.586,428.02260000000007,Americas
0.9757,340.0986,Europe
-1.1982,345.84900000000005,Americas
-0.8082,287.6421,Asia
0.9207,418.201,Europe
1.0256,472.699,Asia
0.6744,554.3664999999999,Oceania
1.501,339.4391,Europe
1.0967,615.4064000000001,Asia
-4.5194,345.4553,Americas
0.9298,616.4268,Europe
-0.8292,492.6134,Americas
-2.2186,284.18390000000005,Asia
-0.8437,355.427,Asia
-0.7477,577.5664999999999,Asia
-1.5305,441.1067,Americas
-1.3828,404.9959,Europe
-0.5018,447.7475,Americas
-1.7058,363.829,Americas
-2.8085,334.76089999999994,Asia
0.3244,561.5933,Asia
-0.3841,498.2264,Asia
-1.7838,370.1088,Otro
-0.2149,379.6847,Europe
0.7072,506.3822000000001,Europe
1.1053,596.2391,Europe
-0.3397,344.3852,Europe
-0.8417,496.1009,Europe
0.4008,645.3711999999999,Asia
1.4046,457.6645,Europe
0.4023,633.0899999999999,Europe
-1.5291,390.0991,Otro
0.3837,429.0623000000001,Asia
-1.3639,363.43230000000005,Asia
0.8295,656.2977,Europe
-2.0019,381.4614,Asia
-2.2429,657.6873999999999,Oceania
0.5517,515.7187,Asia
-0.809,490.9764,Asia
-1.2498,482.3768,Americas
-0.9651558788041292,394.6846,Americas
-1.5465,452.9299,Americas
-0.1747,422.39339999999993,Europe
0.5653,633.305,Europe
-1.1883,352.67910000000006,Asia
-2.8284,534.6768,Otro
0.0326,470.8378,Americas
0.1134,358.2767,Europe
0.2656,547.2102,Americas
0.026,472.9543000000001,Europe
0.5254416747181965,297.34509999999995,Europe
1.1021,531.0968,Americas
-0.4859,399.0734,Asia
-0.1795,448.7772,Europe
0.3669,606.9613,Europe
-0.4042,284.5606,Europe
-0.2419,280.0463,Europe
0.6984,420.492,Asia
-0.017,565.7835000000001,Otro
-0.9288,347.1607,Americas
-2.1516,378.1486,Asia
1.253,555.9404000000001,Europe
0.8311,563.4035000000001,Europe
-2.6898,331.6265,Asia
-0.5114,556.5568,Americas
1.2627,560.2458,Europe
-1.367,398.6467,Asia
0.0184,346.9969,Europe
0.782,573.7308,Europe
-1.7069,487.9305,Asia
0.7574,527.7239999999999,Asia
-0.1227,524.9488,Europe
0.5922,560.0042000000001,Asia
-1.1289,564.0216,Europe
1.0961,574.6413,Europe
-2.2947,341.8206,Asia
-0.3343,489.5780000000001,Americas
1.0165,369.8359,Americas
0.3276,360.6966,Asia
-0.3536,371.2505,Europe
0.3345,572.1728999999999,Asia
-1.3364,345.5814,Asia
-0.8089,558.7304,Americas
1.3967,618.0255,Oceania
0.1205,340.558,Asia
-1.0286,529.6568,Asia
-2.9166,483.0086,Europe
0.4117,374.8036,Asia
0.0952,435.1204999999999,Europe
0.3304,333.2209,Americas
0.6561,378.9144,Asia
-0.544,275.3570000000001,Europe
-2.3875,352.01550000000003,Americas
-1.2635,578.6892,Europe
-0.3344,347.7348,Americas
0.6334,511.1445000000001,Europe
-0.7372,396.60489999999993,Europe
0.4003,659.3705,Europe
-1.0444,486.89130000000006,Americas
-0.2275,460.2848,Otro
-0.9113,280.1193999999999,Asia
0.784,552.4830000000001,Europe
0.9798,459.63650000000007,Asia
-0.3478,517.9136000000001,Europe
-0.7783,406.4538,Europe
0.7357,521.4044,Asia
0.8515,484.4501,Europe
-1.1938,598.9451999999999,Asia
-1.5832,276.702,Europe
0.4957,325.8701,Asia
0.2685,336.15669999999994,Asia
0.3341,334.9877,Asia
-1.3672,489.3927000000001,Asia
1.1078,655.9542,Europe
-0.3618,541.0047999999999,Europe
1.0196,643.1884000000001,Americas
-1.1065,352.4511,Asia
0.4061,392.66550000000007,Europe
-4.4941,267.8215,Asia
-1.1011,416.5289,Otro
-1.4245,324.5058,Americas
0.722,392.0617,Asia
0.11972009202453987,429.8234000000001,Europe
0.434,610.7546999999998,Europe
-0.7989,455.1091,Asia
0.9054,319.7826,Americas
1.2214,583.871,Europe
0.7017,515.2538999999999,Europe
-1.9652,401.9635,Asia
-0.271,423.8538,Europe
0.4363,536.3601,Europe
0.3355,516.9206999999999,Asia
-1.4805,488.77,Asia
-2.0338,558.9912,Americas
-0.6415,453.1162000000001,Europe
0.8969,429.8475,Europe
-0.4208,463.754,Otro
-2.4282,275.3999,Americas
-1.7844,399.1063,Asia
-1.0769,377.0523999999999,Asia
1.1798,613.4096999999999,Americas
-2.4564,465.3962,Americas
0.4214,339.9776,Asia
-0.0542,309.0657,Asia
-0.1869,360.394,Asia
0.7489,528.3675000000001,Europe
0.18097950272892663,361.3158,Europe
-0.319,357.76990000000006,Otro
-1.8293,325.6733,Asia
1.2104,585.5838000000001,Europe
1.2913,676.6153999999999,Europe
-1.2433,358.84720000000004,Africa
1.772,618.6344,Europe
-0.9651558788041292,357.6282,Americas
-0.3003,446.5278,Asia
1.0317,374.7392,Asia
0.9865,520.0363,Europe
-0.71,429.6181,Europe
0.2423,499.6886,Europe
-3.0767,406.5339,Africa
0.5053,488.2681,Asia
0.4137,387.2622,Asia
-1.1054,403.701,Asia
-1.8196,396.3709,Americas
0.0119,450.9703,Europe
0.6645,407.5366,Asia
-0.2704749146757679,387.5425000000001,Europe
-1.1492,486.424,Americas
1.0678,433.0233,Europe
-2.1871,438.3851,Asia
-0.7365,540.5187000000001,Asia
-1.3578,359.372,Americas
-0.5614,355.059,Asia
0.5723,562.5814,Europe
1.0169,553.4177,Europe
1.0033,552.3488,Americas
-0.2234,431.795,Europe
-0.557,522.3364,Europe
-1.4443,326.7362,Europe
0.567,478.0998000000001,Americas
1.271,630.1334,Europe
0.1773,620.193,Europe
1.0051,488.3896,Americas
1.0206,462.0548,Asia
0.2538160259610584,325.0902,Asia
-0.2067,466.4702,Americas
-1.1254,409.1693,Europe
-1.5382,305.2092,Asia
-0.0572,469.7273,Europe
-1.9552,332.27579999999995,Asia
-0.8439,478.7523,Americas
-0.6294,381.0735,Americas
1.0423,332.60350000000005,Americas
-2.129,431.28420000000006,Americas
-0.2926,450.9277,Europe
0.7314,398.5896,Asia
-1.6325,342.30760000000004,Asia
-0.6998,494.9175,Americas
-1.4985,455.2514,Europe
0.9712,432.2121000000001,Europe
0.3713,544.8824,Europe
0.9218,516.1895999999999,Europe
0.7011,277.4307,Asia
-1.0148,400.6043,Americas
0.118,540.866,Oceania
0.1314,549.8661,Asia
-0.9742,660.72,Europe
-1.8905,292.17709999999994,Americas
0.6649,355.0465,Asia
0.7211,635.6822,Europe
0.6772,508.5293,Europe
-0.6332,341.6247,Europe
-1.0079,330.2192,Europe
1.4016,510.7626,Americas
-1.9989,418.2256,Europe
-1.1243,279.7831,Asia
-1.2772,376.1668,Americas
-0.4078,484.7562,Asia
-1.2347,328.88640000000004,Asia
-0.2199,491.9624,Otro
0.908,579.829,Europe
-0.5229,356.82769999999994,Asia
-2.998,351.4298,Europe
0.156,578.568,Asia
-0.644,621.8883999999999,Oceania
-1.832,419.0696,Europe
-0.8169,358.4034,Americas
0.7744,504.0035,Americas
-0.4452,418.8798999999999,Americas
-0.8878,560.0589000000001,Europe
-0.9862,440.8648,Europe
-1.016,382.7488000000001,Asia
0.592,496.3886,Americas
-1.103,385.3032,Americas
0.3677,423.4228,Asia
-2.5121,383.0163,Europe
0.9066,587.5675,Europe
-0.6678,488.27850000000007,Asia
1.6061,720.6603000000001,Oceania
0.1607,462.1405,Asia
1.2978,640.3634999999999,Europe
0.1303,495.6502,Asia
-1.7818,410.4294,Europe
-0.6269,568.2931000000001,Asia
-0.0571,557.5181,Asia
-0.6248,665.6877999999999,Europe
0.7054,220.9166,Asia
-1.7237,351.748,Africa
-2.5262,432.3267,Asia
-0.1188,599.0549000000001,Europe
0.0868,475.84530000000007,Europe
-0.8337,296.4694,Asia
1.5461,574.3857,Europe
-0.4812,425.381,Americas
0.9554,541.9756,Europe
-1.7005,453.8831,Asia
-1.3383,433.6192000000001,Americas
0.6086,568.9973,Europe
-2.1283,504.45560000000006,Europe
0.6344,545.7985999999999,Asia
-1.0918,479.0568,Europe
-0.3193,373.466,Europe
0.8174,584.703,Europe
-2.0672,384.1367,Americas
-0.5519,286.2922,Asia
-0.5052,237.3035,Asia
-0.0876,491.2182,Asia
1.2942,372.0395,Europe
1.3958,702.296,Asia
-0.7433,407.9991999999999,Europe
-0.2226,335.692,Asia
1.2023,590.205,Europe
0.9487,549.1482000000001,Asia
1.3204,626.5104,Europe
-2.4012,346.3428,Asia
-0.0498,452.6563,Europe
-0.632,341.37339999999995,Otro
-1.5293,309.3389,Oceania
-0.2286,520.6675,Asia
-0.2235,485.8044000000001,Asia
0.2572,355.7338,Americas
0.4835,332.5075,Europe
0.9829,623.071,Europe
1.1548,514.1255,Europe
-0.9651558788041292,423.535,Americas
-1.3193,342.0491999999999,Europe
-1.2005,325.0857,Asia
1.1362,632.206,Europe
-0.427,643.1366,Asia
-1.5536,322.7499,Asia
0.2493,553.1046,Americas
0.107,254.8982,Asia
0.6828,499.9500999999999,Europe
-1.9572,337.2522,Americas
0.628,481.5816,Asia
-0.7653,433.7728,Europe
-1.6746,361.5224,Asia
-2.5336,401.6227,Asia
0.6902,578.2743,Europe
-0.8196,564.8711000000001,Europe
-0.5826,524.4205,Europe
-1.9082,321.58820000000003,Asia
0.4847,571.3785999999999,Europe
0.9957,550.9466,Asia
0.3798,577.4676999999999,Asia
-0.0482,577.9156,Asia
-1.5175,342.2861,Europe
-1.3715,325.1477,Americas
0.8115,500.9856,Asia
0.8417,495.5685,Europe
-1.3235,536.0649000000001,Asia
-1.4499,387.4175,Americas
-0.3697,517.5382999999999,Europe
-2.4384,391.0904,Asia
0.4189,544.5222,Europe
0.5969,363.0867,Asia
0.1728,596.2325,Otro
0.1078,331.1474,Asia
-1.2974,400.6251,Europe
-0.6371,612.8056,Europe
-3.0331,445.3896,Africa
-2.0557,286.1325,Europe
0.0964,508.2888,Europe
0.8718,561.7897999999999,Oceania
-1.6007,503.89150000000006,Americas
-0.4665,554.72,Americas
-0.2448,389.9321,Europe
0.6618,574.3055,Europe
-0.3679,501.2892,Asia
0.5346,513.8705,Americas
-1.1631,419.055,Asia
-1.1638,423.581,Americas
-0.7104,388.6446,Asia
0.1668,406.9289,Asia
-3.2239,357.9343,Asia
-1.0184,238.1131,Americas
-0.6267,384.1579,Americas
-0.8133,321.5524,Americas
-2.0146,334.24949999999995,Americas
-1.3037,391.3571,Europe
0.8937,378.6304,Europe
-0.7858,414.50700000000006,Asia
1.0048,505.11890000000005,Europe
0.6163,550.2936000000001,Asia
0.3562,635.4506,Europe
0.9515,492.3923,Europe
0.8463,473.9507,Europe
-2.7266,373.24090000000007,Asia
1.237,649.3653,Asia
0.5893,574.1696999999999,Europe
0.4974,412.5458,Asia
0.3488,332.5987999999999,Asia
1.3271,584.0776999999999,Americas
-3.3897,374.22010000000006,Americas
-1.4558,440.6322,Asia
1.1152,510.3170999999999,Asia
-2.6977,322.7576,Asia
0.9151,471.7151,Europe
1.5907,499.7920000000001,Americas
1.2444,428.8629,Europe
-1.685,397.3802,Europe
-1.859,332.59000000000003,Otro
-1.4162,372.6786,Europe
0.1714,335.2271,Asia
-2.6985,447.9916,Otro
0.6497,668.5679,Asia
-1.5513,417.4483,Asia
0.4985,555.8089000000001,Europe
-0.1879,412.41510000000005,Asia
0.6381,525.018,Europe
0.2522,388.6315,Europe
0.5664,542.5741999999999,Americas
0.5378,441.4497,Europe
-0.7316,474.5426000000001,Europe
0.5228,374.0169,Europe
1.1012,469.3776,Americas
0.7437,384.8679,Asia
-0.036,490.8713,Europe
0.4765,488.9264999999999,Europe
-0.9354,384.8618,Asia
1.4645,657.1716,Europe
0.8163,595.2351,Europe
1.302,678.7277,Europe
-1.5327,440.2589,Otro
-0.972,519.4395999999999,Europe
0.209,404.8036,Europe
0.2733,435.7499000000001,Europe
-0.8988,450.0791,Asia
-1.1962,420.32700000000006,Asia
0.5513,380.9354,Americas
-0.2177,496.1513,Europe
1.0336,481.8584,Otro
-0.12423293187805796,492.7325,Europe
0.2269,407.0335,Asia
-0.5975,327.7688999999999,Asia
0.7181,566.4532999999999,Europe
1.2924,647.1955,Europe
0.6411,670.4821999999999,Asia
0.2815,514.9383,Asia
-0.311,359.92420000000004,Americas
1.0263,554.9658000000001,Europe
1.3484,512.0446,Asia
-1.3942,383.7344,Americas
0.9429,399.0257,Americas
0.438,345.4691,Europe
1.0358,520.1228,Europe
-2.3209,339.5048,Europe
1.8718,616.7636,Europe
-2.5106,418.4919,Americas
0.4358,462.4615,Asia
-0.7037,357.42040000000003,Asia
0.7305,461.2104000000001,Europe
0.2414,445.035,Europe
-0.9752387652409521,266.963,Americas
-0.0894,471.7436000000001,Asia
-0.7817,389.7196,Asia
0.4797,570.4848,Americas
1.1421,598.4269,Europe
-0.408,492.8618,Asia
-2.7981,358.8561,Americas
1.1847,540.8307,Europe
1.2116,603.1886000000001,Oceania
-0.2841,330.5744,Asia
-0.4091,446.8239,Americas
-0.5788,448.9692000000001,Europe
-0.032,439.3247,Americas
0.5038,571.6378,Europe
0.6105,503.0624000000001,Americas
0.6797,491.4210999999999,Europe
-1.4861,420.4662,Asia
-1.8527,487.9748,Asia
0.7329,607.0617,Asia
-0.6179,489.1942,Europe
0.3553,531.9833999999998,Europe
-1.4903,388.95470000000006,Europe
-1.208,388.40330000000006,Europe
-0.4178,390.079,Europe
-0.0667,491.5487,Europe
-0.6608,502.0133,Europe
-1.2443,320.78890000000007,Europe
0.4795,548.9805,Europe
0.1642,345.1445,Americas
0.1738,466.6167,Europe
1.6918,345.0803,Europe
-0.2406,502.1488000000001,Oceania
-1.5881,430.4489999999999,Europe
-1.2026,481.8850000000001,Europe
-1.2691,475.5631,Europe
0.5643,635.8296,Europe
-2.1426,341.4244,Asia
0.3371,482.9104,Americas
0.0087,402.4903,Asia
-0.8989,388.5609,Europe
-1.6322,479.5213,Europe
0.0461,408.6941,Americas
-0.1392,462.34710000000007,Europe
0.5072,481.0172,Asia
-1.6375,419.6842,Americas
-0.8734,472.8282,Europe
1.1833,590.1800999999999,Americas
0.8952,445.9793000000001,Asia
0.6694,605.1065000000001,Europe
1.0355,602.1815,Europe
-0.6142,332.758,Americas
-0.6281,512.4193000000001,Europe
1.4341,612.3953,Americas
-0.0354,339.7384,Asia
0.5483,498.9673,Asia
1.2015,571.738,Europe
0.3704,538.4699999999999,Asia
0.9358,625.6857000000001,Europe
0.7058,335.94230000000005,Asia
-0.7637,238.599,Asia
-0.7704,506.7224,Asia
0.1091,553.4995,Americas
-0.5669,395.8186999999999,Asia
1.1216,468.554,Oceania
1.0399,441.3221,Asia
1.1529,627.0501999999999,Asia
0.613,471.7443,Europe
-2.5703,345.4424,Americas
-0.1499,289.4006,Americas
-1.172,427.2728,Americas
1.0298,496.4628000000001,Americas
0.4947,569.3329999999999,Asia
0.841,692.2837,Asia
0.8676,623.7563,Europe
-0.034,459.1281,Asia
-3.816,363.8129,Otro
-0.0041,477.6334,Asia
-0.9835,333.6366,Americas
0.7495,637.1766,Europe
-0.5856,359.0675,Asia
-1.7832,393.4159,Asia
0.416,524.1854,Asia
0.547,364.2084,Americas
0.1433,454.6825,Europe
0.0486,478.1779,Europe
0.8211,611.542,Europe
-0.6765,366.105,Asia
0.5384,450.6991999999999,Europe
0.8493,552.9626000000001,Europe
0.4685,472.9915000000001,Europe
0.7782,625.7298,Oceania
-0.4065,243.9401,Europe
-0.9837,598.0137000000001,Europe
0.7603,598.4934999999999,Europe
-2.1164,453.7697,Asia
0.3492,525.7918999999999,Oceania
0.1519811589805825,466.4153,Europe
1.4042,605.0324,Oceania
1.0987,506.4502,Asia
-2.3821,418.3214,Asia
-0.5725,353.8477,Asia
-0.7055,363.3148,Asia
1.196,598.4847,Europe
0.3995,620.4165,Oceania
0.6462,491.5089,Asia
0.32525117631851086,314.9843,Asia
0.04,554.3742,Americas
-0.7258,398.2947,Americas
-0.2916,496.8575,Europe
1.058,585.5744,Asia
0.2387614403292181,451.0042,Europe
-2.0971,288.0382,Europe
0.3339245045802954,456.2192,Americas
1.0193,540.5238999999999,Americas
1.1743,493.3248,Americas
0.083,396.5492,Americas
-0.8756,305.1837000000001,Americas
-0.0161,596.3963,Asia
0.32525117631851086,497.47170000000006,Asia
-0.9651558788041292,522.5867000000001,Americas
0.2503,502.2589999999999,Europe
0.6104,472.2293,Europe
-2.54,283.5213,Asia
0.5407,592.3779,Asia
1.3818,617.9005,Oceania
-1.2201,377.6296,Otro
0.6165,558.4238000000001,Asia
0.8607,338.1532,Europe
0.6374,601.1170999999999,Asia
-0.8009,501.7105,Americas
0.02354851254722072,445.9093000000001,Europe
-1.7827,344.5051,Americas
0.0735,400.8069,Asia
-0.8984,481.4675,Americas
0.7985,458.6871,Americas
0.5254416747181965,557.0571,Europe
-0.1152,414.96789999999993,Europe
1.0775,566.2111,Europe
-0.0742,354.1953,Europe
1.0693,489.5502,Americas
1.2791,588.8886,Europe
-1.4152,403.3163,Asia
-1.5435,368.6774,Asia
-0.618,454.3206,Europe
0.4591,422.2,Europe
-0.2396,576.6457,Asia
-0.2678,515.579,Europe
-2.1154,380.8292,Asia
-1.8256,292.94140000000004,Africa
1.1639,581.4761,Asia
0.6509,460.5328,Europe
-1.3736,241.8017,Europe
-1.4847,392.5445000000001,Americas
-1.1367,445.046,Europe
-2.4467,388.291,Asia
0.2085,472.09940000000006,Europe
-0.1406,432.2195,Asia
1.1864,338.19719999999995,Asia
-0.788,497.4337,Europe
-2.1265,312.1827,Asia
-1.9774,305.0132,Asia
-2.9202,412.8436,Americas
1.3145,560.3652,Americas
0.8383,507.7568,Americas
-0.055,338.0042,Asia
-1.6264,377.8904,Europe
-0.9791,409.1071,Americas
0.8448,533.8481999999999,Americas
0.6636,598.2134,Europe
-0.0681,440.2297,Europe
-0.7879,566.8378999999999,Asia
-0.0419,575.7704,Oceania
-0.7406,317.8944,Americas
-1.8807,395.191,Americas
-2.0926,333.2813,Americas
0.7253,571.5889,Europe
1.5095,561.1315999999999,Europe
-0.4091,551.2982000000001,Europe
-1.9041,273.2678,Europe
-2.0389,472.5467,Americas
-0.8079,380.9557,Europe
-3.4915,550.3390999999999,Asia
0.3047,296.25210000000004,Europe
0.2925,403.4777,Oceania
1.3166,484.6846000000001,Europe
-0.9956,591.9632000000001,Europe
0.5613,547.9981,Europe
0.3911,401.39240000000007,Asia
-0.3434,383.9902,Europe
-1.0635,352.6922,Asia
0.5864,317.6662,Europe
0.6526,581.2205,Americas
-0.561,380.3226,Americas
1.2781,342.4238,Americas
0.2705,521.3169,Asia
0.8052,551.8433,Europe
0.5946,609.4801,Europe
-0.4869,583.9254000000001,Europe
-0.3599,395.2127,Asia
-0.8623,339.75909999999993,Americas
0.7358,582.0262,Europe
-0.4699,397.7963,Americas
1.3167,663.314,Europe
-0.3814,359.9546,Asia
-0.8339,333.6131,Asia
-1.4961,372.9055,Americas
-2.7801,175.3872,Europe
0.6631,339.71680000000003,Europe
0.0224,432.43619999999993,Asia
-0.7752,428.3491,Otro
-2.6638,366.2196,Asia
-0.8563,364.8441,Asia
-0.23,416.09670000000006,Europe
-0.2171,455.4964,Asia
1.1593,525.5507,Oceania
1.0861,522.2706,Europe
-0.2800201483525962,399.1089,Asia
-1.6767,298.71469999999994,Americas
-0.7166,332.31520000000006,Europe
-1.1718,517.7173,Europe
1.0487,360.4691,Americas
0.1495,574.6918000000001,Asia
0.9632,638.3102,Asia
-2.5376,342.6997,Americas
0.555,331.3841,Europe
-0.2468,552.0134999999999,Asia
1.3176,500.9947,Europe
-2.5018,358.7968,Asia
0.1802,395.7111,Asia
-1.0187,415.9098,Asia
-0.1948,376.7570999999999,Americas
-2.111,442.6731,Americas
0.4693,257.6712,Americas
-1.1018,314.8763,Europe
-0.6193,468.1503,Asia
-0.9462,356.2244,Europe
-0.3629,322.6121,Europe
-0.5176,552.9197,Europe
-2.6196,319.5085,Asia
-1.282,556.3801000000001,Europe
-0.8312,510.6076,Europe
-1.2384,290.87960000000004,Europe
-1.3587,318.212,Americas
-2.5965,415.6964,Americas
-0.8526,415.3307000000001,Europe
0.8786,425.9242,Europe
0.8071,582.3093000000001,Asia
0.1387,418.3749999999999,Americas
-0.7828,457.976,Oceania
0.5281,398.6156,Asia
1.1267,333.7073,Asia
0.1666,512.8130000000001,Asia
0.7363,542.3519,Europe
-2.5951,474.8513,Americas
-0.05861011868533171,386.08990000000006,Europe
0.8811,513.9558,Europe
-1.0469,362.2246,Africa
-1.394,407.4596,Europe
-1.6112,466.2315,Europe
